"","SBL","PROB","RiskLevel"
"5357","12166000010510000000",0.000777431983768536,"Low"
"5358","12166000010520000000",0.0102621536183519,"Low"
"5359","12166000010530000000",0.830613139889138,"High"
"5360","12166000010550000000",0.00309846043081371,"Low"
"5361","12166000010590000000",0.0129204196866168,"Low"
"5362","12166000010660000000",0.000500864677047426,"Low"
"5363","12166000010700000000",0.00411785058139124,"Low"
"5364","12166000020010000000",0.00663726575169611,"Low"
"5365","12166000020260000000",0.00438114235115132,"Low"
"5366","12166000020300000000",0.00364573376119901,"Low"
"5367","12166000020370000000",0.00160957889242244,"Low"
"5368","12167000010010000000",0.0100460757650291,"Low"
"5369","12167000010020000000",0.000265253127788857,"Low"
"5370","12167000010030000000",1.54591076232976e-05,"Low"
"5371","12167000010040000000",5.43335376765133e-05,"Low"
"5372","12167000010090000000",3.93906536472037e-05,"Low"
"5373","12167000010110000000",7.11714347551346e-05,"Low"
"5374","12167000010120000000",3.92635335561142e-05,"Low"
"5375","12167000010170000000",5.88975079487243e-05,"Low"
"5376","12167000010360000000",0.00586325457906004,"Low"
"5377","12167000010380000000",0.00368383582143709,"Low"
"5378","12167000010400000000",2.5351848443615e-05,"Low"
"5379","12167000010410000000",0.000195924834681054,"Low"
"5380","12167000010420000000",0.00103690242671631,"Low"
"5381","12167000020250000000",0.0230332141439816,"Low"
"5382","12167000020270010000",0.00183076257468073,"Low"
"5383","12167000020310000000",0.0157906859652223,"Low"
"5384","12167000020340000000",0.011115243523249,"Low"
"5385","12167000020350000000",0.00814473047816397,"Low"
"5386","12167000020360000000",0.31137063972812,"Mid"
"5387","12167000020370000000",0.113683450715766,"Mid"
"5388","12167000020380000000",0.288098954634873,"Mid"
"5389","12167000020390000000",0.869883567335546,"High"
"5391","12167000020400000000",0.380376845094797,"Mid"
"5392","12167000020500010000",0.015438431400687,"Low"
"5393","1216700002059000NHOM",0.629163498572613,"High"
"5394","12167000030030010000",0.885581245549901,"High"
"5395","12167000030040000000",0.01963716972879,"Low"
"5396","12167000030050000000",0.198999121629731,"Mid"
"5397","12167000030070010000",0.865913913293342,"High"
"5398","12167000030080000000",0.0404126613524632,"Low"
"5399","12167000030110000000",2.7162082606795e-05,"Low"
"5400","12167000030160030000",9.08500492442501e-06,"Low"
"5401","12167000030160040000",0.0022321196424943,"Low"
"5402","12167000030170000000",5.88934968770201e-05,"Low"
"5403","12167000030190010000",0.00108400597503047,"Low"
"5404","12167000030200000000",0.000773451355243887,"Low"
"5405","12167000030220010000",0.000345358823637452,"Low"
"5406","12167000030350010000",0.000436620416116068,"Low"
"5407","12167000030360010000",0.00213197705356652,"Low"
"5408","12168000010060000000",4.06669762744923e-05,"Low"
"5409","12168000020210000000",0.0557265868964093,"Low"
"5410","12168000020220000000",0.138596273124351,"Mid"
"5411","12168000020340000000",0.00151205481609303,"Low"
"5412","12168000020350000000",0.143670891119708,"Mid"
"5413","12168000020560000000",0.0536940048278835,"Low"
"5414","12168000020570000000",0.0413751736173488,"Low"
"5415","12168000020590000000",0.406208559340951,"Mid"
"5416","12168000020700010000",0.263360739329659,"Mid"
"5417","12168000030010010000",0.0276298521332814,"Low"
"5418","12168000030250000000",0.000291283509804642,"Low"
"5419","12169000020410000000",3.84782571822364e-05,"Low"
"5420","12169000020440010000",0.000922427528331028,"Low"
"5421","12169000020440020000",0.00216274862386728,"Low"
"5422","12169000020530010000",0.0195999401731432,"Low"
"5423","12169000020590010000",0.0101944058855089,"Low"
"5424","12169000020640000000",0.00432856477341668,"Low"
"5425","12169000030370040000",0.00479240991566985,"Low"
"5426","12169000040440010000",0.00546398878709293,"Low"
"5427","12169000040670000000",0.00167058645763496,"Low"
"5428","12169000040680000000",0.00248337166837187,"Low"
"5429","12169000040690010000",0.000181979793872616,"Low"
"5430","12170000010010000000",0.0949882514840937,"Low"
"5431","12170000010020000000",0.003218931069603,"Low"
"5432","12170000010040010000",0.973409891136845,"High"
"5433","12170000010070000000",0.00799274277361701,"Low"
"5434","12170000010150000000",0.00497753560705842,"Low"
"5435","12170000010320010000",0.0346265767485315,"Low"
"5436","12170000010330010000",0.0178215312991137,"Low"
"5437","12170000010370010000",0.182205548878255,"Mid"
"5438","12171000010010010000",0.00180047089373508,"Low"
"5439","12171000010210000000",0.580332683587404,"Mid"
"5440","12171000010750000000",0.00715676393688614,"Low"
"5441","12171000010870000000",0.00581996973441726,"Low"
"5442","12171000010880000000",0.0139501424535146,"Low"
"5443","12171000020040000000",0.0435715173216924,"Low"
"5444","12171000020250000000",0.000386376925912018,"Low"
"5445","12171000020460000000",0.0911918972566732,"Low"
"5446","12171000020500000000",0.000566060606254746,"Low"
"5447","12171000020920000000",0.00532436558205825,"Low"
"5448","12171000030420000000",0.0240021357183381,"Low"
"5449","1217200001008000NHOM",0.000734452869117641,"Low"
"5450","12172000010120000000",0.10349023566202,"Mid"
"5451","12172000010150000000",0.00345694555628087,"Low"
"5452","12172000010190000000",0.000890749445021834,"Low"
"5453","12172000010200000000",0.00165677163859383,"Low"
"5454","12172000010260000000",0.00859674996419289,"Low"
"5455","12172000010280000000",0.00752984636436228,"Low"
"5456","12172000010380000000",0.000874389959348566,"Low"
"5457","12172000020010000000",0.00680242132807856,"Low"
"5458","12172000020610010000",0.00149577421088921,"Low"
"5459","12172000030070000000",0.0278350199095927,"Low"
"5460","12172000030090010000",0.00279513821600626,"Low"
"5461","12172000030310000000",0.00668268619727528,"Low"
"5462","12172000030320000000",0.00276981565909148,"Low"
"5463","12172000030500050000",5.41733251978527e-05,"Low"
"5464","12172000030710000000",0.00444345426035055,"Low"
"5465","12172000030750000000",0.455654796250803,"Mid"
"5466","12173000010640000000",0.00296362536177397,"Low"
"5467","12173000020010000000",0.00503904055886553,"Low"
"5468","12173000020110010000",0.0152347146644429,"Low"
"5469","12173000020140000000",0.0013784065225317,"Low"
"5470","12173000020170010000",0.00506532171101372,"Low"
"5471","12173000030020000000",0.990664072695038,"High"
"5480","12173000030030000000",0.0580357422458829,"Low"
"5481","12173000030040000000",0.00595731331451384,"Low"
"5482","12173000030050010000",9.74921064719769e-05,"Low"
"5483","12173000030060000000",0.920996510067095,"High"
"5484","12173000030090010000",0.0257371753425345,"Low"
"5485","12173000030110000000",0.00752880067685513,"Low"
"5486","12173000030220000000",0.111045127954203,"Mid"
"5487","12173000030320000000",0.000755528234349266,"Low"
"5488","12173000040080000000",0.00922231637544927,"Low"
"5489","12173000040090000000",0.0231788905013689,"Low"
"5490","12174000010160000000",0.00180931504879378,"Low"
"5491","12174000010310000000",0.0442987381694597,"Low"
"5492","12174000010320010000",0.00283258459402071,"Low"
"5493","12174000010340000000",0.0105400613391751,"Low"
"5494","12174000010390000000",0.00390148903545627,"Low"
"5495","12174000010420000000",0.000722009515152179,"Low"
"5496","12174000010450000000",9.30470867840276e-05,"Low"
"5497","12174000010660000000",0.00395052541800544,"Low"
"5498","12174000010670000000",0.135780787024814,"Mid"
"5499","12174000010680000000",0.000500382452459912,"Low"
"5500","12174000010720000000",0.00169886592548208,"Low"
"5501","12174000010730000000",0.00152185241089164,"Low"
"5502","12174000010790000000",0.000220708043467259,"Low"
"5503","12174000020120000000",8.15956245444386e-05,"Low"
"5504","12174000020250000000",0.000314870648946495,"Low"
"5505","12174000020430000000",0.000377718277749648,"Low"
"5506","12174000030060000000",0.000703771128593507,"Low"
"5507","12174000040300000000",0.000371932756139897,"Low"
"5508","12174000050010000000",0.0210267298604862,"Low"
"5509","12174000050410000000",0.0825789260576319,"Low"
"5510","12174000050430000000",0.0148995776159032,"Low"
"5511","12174000050450000000",0.00131846060165899,"Low"
"5512","12174000050670000000",0.00819265043411121,"Low"
"5513","12174000050690000000",0.847255265692099,"High"
"5514","12175000010170000000",4.57838969971855e-05,"Low"
"5515","12175000010210000000",0.00620324256297755,"Low"
"5516","12175000010220000000",0.00253714259957588,"Low"
"5517","12175000020020000000",0.0542645054097091,"Low"
"5518","12175000020390000000",0.0967310643280672,"Low"
"5519","12175000020620000000",0.018759587065741,"Low"
"5520","12175000020730000000",0.0357055443058132,"Low"
"5521","12175000020760010000",0.0405883206483185,"Low"
"5522","12175000020830000000",0.0226628900467027,"Low"
"5523","12176000010260000000",0.0160768277540493,"Low"
"5524","12176000010270000000",0.00289099120379292,"Low"
"5525","12176000010280000000",0.00357338944176716,"Low"
"5526","12176000010300000000",0.00681037079034545,"Low"
"5527","12176000010310000000",0.0126458309286835,"Low"
"5528","12176000010320000000",0.159213646446891,"Mid"
"5529","12176000010330000000",0.00440651307099362,"Low"
"5530","12176000010350000000",0.0535920880776981,"Low"
"5531","12176000010510000000",0.226502864217501,"Mid"
"5532","12176000010520000000",0.00832142179000238,"Low"
"5533","12176000010720010000",0.142285944311334,"Mid"
"5534","12176000010740000000",0.881087322074523,"High"
"5535","12176000010790000000",0.142188922862199,"Mid"
"5536","12176000010800000000",0.115917058501384,"Mid"
"5537","12176000010810000000",0.0521738687192456,"Low"
"5538","12176000010820000000",0.881707895166827,"High"
"5539","12176000010830000000",0.8951730384035,"High"
"5540","12176000020030000000",0.000567449118616189,"Low"
"5541","12176000020110000000",0.00416835392747751,"Low"
"5542","12176000020120000000",0.0330173654591386,"Low"
"5543","12176000020140000000",0.0139341221794992,"Low"
"5544","12176000020310000000",0.00297466871867748,"Low"
"5545","12176000020320000000",0.0280107692598534,"Low"
"5546","12176000030010000000",0.907272989530074,"High"
"5547","12176000030020000000",0.93507737835099,"High"
"5549","12176000030030000000",0.0121973122211444,"Low"
"5550","12176000030040000000",0.0331924673964962,"Low"
"5551","12176000030050000000",0.00338086812709981,"Low"
"5552","12176000030060000000",0.00369819705918164,"Low"
"5553","12176000030080000000",0.00960329267686336,"Low"
"5554","12176000030090000000",0.0278265128840285,"Low"
"5555","12177000010070000000",0.00887131021203242,"Low"
"5556","12177000010080000000",0.00558871992248711,"Low"
"5557","12177000010100010000",0.0275700814714215,"Low"
"5558","12177000010110000000",0.0257590596066226,"Low"
"5559","12177000010250000000",0.0199049807528991,"Low"
"5560","12177000010310000000",0.0302205085371079,"Low"
"5561","12177000010540000000",0.00546096466468785,"Low"
"5562","12178000010060010000",0.00273954904046125,"Low"
"5563","12178000010120000000",0.00563308246515825,"Low"
"5564","12178000010130000000",0.0181394144619782,"Low"
"5565","12178000010210000000",0.00211300705322582,"Low"
"5566","12178000010230010000",0.00883676935592064,"Low"
"5567","12178000010240000000",0.0676831259744663,"Low"
"5568","12179000010130000000",0.947959777952684,"High"
"5569","12179000010140000000",0.367560310953784,"Mid"
"5571","12179000010150000000",0.0472457296876003,"Low"
"5572","12179000010160000000",0.668904834347621,"High"
"5573","12179000010170000000",0.117542323999137,"Mid"
"5574","12179000010180000000",0.950494728881289,"High"
"5575","12179000010190000000",0.316893026488815,"Mid"
"5576","12179000010200000000",0.0738715468822556,"Low"
"5577","12180000010060000000",0.00125389995821135,"Low"
"5578","12180000010890000000",0.136974888458924,"Mid"
"5579","12180000020330000000",0.00616795389943647,"Low"
"5580","12181000010640000000",0.00305966774005454,"Low"
"5581","12181000010660000000",0.00265953199767326,"Low"
"5582","12181000020040000000",0.00224260253826438,"Low"
"5583","12181000020050000000",0.0215929374290417,"Low"
"5584","12181000020270000000",0.000166545243510659,"Low"
"5585","12182000010030010000",0.0816096934345882,"Low"
"5586","12182000010070000000",0.154382348622073,"Mid"
"5587","12182000010080000000",0.120081452116988,"Mid"
"5588","12182000010110010000",0.976372090921124,"High"
"5589","12182000010120000000",0.940798389382261,"High"
"5590","12182000010130000000",0.878494336902816,"High"
"5591","12182000010190000000",0.157370015633143,"Mid"
"5592","12182000020010000000",0.961745551652345,"High"
"5593","12182000020020000000",0.949857131565338,"High"
"5594","12182000020560000000",0.00125368006271984,"Low"
"5595","12182000020920000000",0.0956780149656034,"Low"
"5596","12182000030340000000",0.701781619929493,"High"
"5597","12182000040170000000",0.0640344996341008,"Low"
"5598","12183000010050000000",0.00305677217445947,"Low"
"5599","12183000010130000000",0.0331342005232079,"Low"
"5600","12183000010430000000",0.00413929585663675,"Low"
"5601","12183000010630000000",0.00252553689235434,"Low"
"5602","12183000020370000000",0.00175961352220686,"Low"
"5603","12183000020410000000",0.873499897756806,"High"
"5604","12184000010220000000",0.0515889824707231,"Low"
"5605","12184000020050010000",0.507133947787868,"Mid"
"5606","12184000020070010000",0.720689638468608,"High"
"5607","12184000020180000000",0.979047147569493,"High"
"5609","12221000010010010000",0.00433895342006919,"Low"
"5610","12221000010020010000",0.00169113912626856,"Low"
"5611","12222000010080000000",0.00228506450618196,"Low"
"5612","12222000010320000000",0.0948319587612898,"Low"
"5613","12222000010330000000",0.00791668178408826,"Low"
"5614","12222000010350010000",0.915272473139189,"High"
"5616","12222000010370000000",0.0474757760183439,"Low"
"5617","12222000010390010000",0.0024234519790936,"Low"
"5618","12222000010470020000",0.000405869075595574,"Low"
"5619","12223000010010000000",0.00330882999272787,"Low"
"5620","12223000010020000000",0.001107469109028,"Low"
"5621","12223000010040000000",0.00173387949728005,"Low"
"5622","12223000010090000000",0.00910190412607303,"Low"
"5623","12223000010100010000",0.00274942733920704,"Low"
"5624","12223000010110010000",0.000206538377611006,"Low"
"5625","12223000010120000000",0.00021155784497336,"Low"
"5626","12223000010130010000",0.000252731258758376,"Low"
"5627","12223000010150000000",0.00078857363475173,"Low"
"5628","12223000010400000000",0.00052491769536954,"Low"
"5629","12223000010410000000",0.00147736675843063,"Low"
"5630","12223000010420000000",0.0010304632751684,"Low"
"5631","12223000010430020000",0.00275597844390576,"Low"
"5632","12223000010440000000",0.0004718408814833,"Low"
"5633","12223000010460000000",0.00233492235062917,"Low"
"5634","12223000010470010000",0.000821583822416755,"Low"
"5635","12223000010470030000",0.000132826256671589,"Low"
"5636","12223000010490000000",0.000847575503450594,"Low"
"5637","12223000020440000000",0.00139627888614755,"Low"
"5638","12223000020480040000",0.00195761162371759,"Low"
"5639","12224000010090010000",0.00013229615852692,"Low"
"5640","12224000010120000000",0.00211900911287483,"Low"
"5641","12224000010410000000",0.00135232611937447,"Low"
"5642","12224000010790010000",0.00316687153170315,"Low"
"5643","12224000010870000000",4.02629442090077e-05,"Low"
"5644","12224000020030000000",0.00130599786309442,"Low"
"5645","12224000020340030000",0.000471576227773526,"Low"
"5646","12225000010120000000",0.00180703991225141,"Low"
"5647","12225000010730010000",0.990303058209738,"High"
"5650","12225000020080000000",0.0119186796697181,"Low"
"5651","12226000010040010000",0.00246244003034759,"Low"
"5652","12226000010060020000",0.000456480373063462,"Low"
"5653","12226000010080000000",0.00153265009000808,"Low"
"5654","12226000010110010000",0.000130812510913466,"Low"
"5655","12226000010500010000",0.0134580362818951,"Low"
"5656","12226000010510000000",0.000746198882950957,"Low"
"5657","12226000010540000000",0.00248137838191026,"Low"
"5658","12227000020060000000",0.942725890780808,"High"
"5660","12229000010050010000",0.127980602050328,"Mid"
"5661","12229000010060000000",0.000466504667458449,"Low"
"5662","12229000010070000000",0.0547407783083845,"Low"
"5663","12229000010080000000",0.0957144820429446,"Low"
"5664","12229000010090000000",0.138030727652398,"Mid"
"5665","12229000010100000000",0.012739235502959,"Low"
"5666","12229000010120010000",0.0173480522634906,"Low"
"5667","12229000010130000000",0.00208060596019709,"Low"
"5668","12229000010180000000",0.0703620889769358,"Low"
"5669","12229000010200000000",6.76813169845352e-05,"Low"
"5670","12229000010230000000",0.00412082257633743,"Low"
"5671","12229000010240000000",0.00458492646081542,"Low"
"5672","12229000010250000000",0.0019869563337564,"Low"
"5673","12230000010020010000",0.000771681707018759,"Low"
"5674","12230000010030010000",0.0139890774809379,"Low"
"5675","12230000010070000000",0.00188728523399994,"Low"
"5676","12230000010080000000",0.760485334663032,"High"
"5677","12230000010090020000",0.000231288973366096,"Low"
"5678","12230000010090030000",0.00423885692471325,"Low"
"5679","12230000010090040000",0.00461165040941426,"Low"
"5680","12231000010010010000",0.0101113424867043,"Low"
"5681","12231000010150000000",0.00307603918367151,"Low"
"5682","12231000010160010000",0.0148248037713844,"Low"
"5683","12231000010170010000",0.00139158914973561,"Low"
"5684","12232000010390010000",0.0102348644862243,"Low"
"5685","12232000010580000000",0.0115354883349421,"Low"
"5686","12232000020410000000",0.00845778621162266,"Low"
"5687","12233000010020000000",0.00244214651367787,"Low"
"5688","12233000010180000000",0.002939402468911,"Low"
"5689","12233000010420000000",0.0364430956863343,"Low"
"5690","12233000020380000000",1.08049230641475e-05,"Low"
"5691","12233000020400000000",0.000400918883671195,"Low"
"5692","12233000020450000000",0.000131294930771096,"Low"
"5693","12234000010780010000",0.000178353150933867,"Low"
"5694","12235000010240000000",0.0974418219310339,"Low"
"5695","12237000010010000000",0.0283208963128543,"Low"
"5696","12237000010030000000",0.0322296488963387,"Low"
"5697","12237000010040000000",0.937252044718999,"High"
"5698","12237000010050000000",0.548958876427347,"Mid"
"5699","12237000010060000000",0.000922261834156361,"Low"
"5700","12237000010100000000",0.14442787941246,"Mid"
"5701","12237000010110000000",0.0095392768583422,"Low"
"5702","12237000010120000000",0.00173406039181308,"Low"
"5703","12237000010130000000",0.00644452040239631,"Low"
"5704","12237000010140000000",0.02659451472747,"Low"
"5705","12237000010150000000",0.135594956246575,"Mid"
"5706","12237000010160000000",0.00818921367024636,"Low"
"5707","12237000010170000000",0.030653750071213,"Low"
"5708","12237000010210000000",0.0551188285580461,"Low"
"5709","12237000010260000000",0.425513996851236,"Mid"
"5710","12237000010270000000",0.0050634823260296,"Low"
"5711","12237000010300000000",0.144922104996495,"Mid"
"5712","12237000010330000000",0.306834641476682,"Mid"
"5713","12237000010340000000",0.133618409013001,"Mid"
"5714","12237000010350000000",0.15684775665571,"Mid"
"5715","12237000010380000000",0.00207290794854396,"Low"
"5716","12237000010390000000",0.0153832816385655,"Low"
"5717","12237000010400000000",0.00375267198119119,"Low"
"5718","12237000010420000000",0.0351551937762656,"Low"
"5719","12237000010470000000",0.0414935902589187,"Low"
"5720","12237000010480000000",0.105782745028933,"Mid"
"5721","12237000010510000000",0.903929078190562,"High"
"5722","12237000010520000000",0.579374350691462,"Mid"
"5723","12238000010010000000",0.0156394290129335,"Low"
"5724","12238000010020000000",0.0112063555558351,"Low"
"5725","12238000010030000000",0.000500759749177576,"Low"
"5726","12238000010050000000",0.00450011744419658,"Low"
"5727","12238000010060000000",0.00042697962527337,"Low"
"5728","12238000010070000000",0.00623701026109507,"Low"
"5729","12238000010080000000",0.0940976764987207,"Low"
"5730","12238000010120000000",0.124283049564126,"Mid"
"5731","12238000010130000000",0.753876757718782,"High"
"5732","12238000010140000000",0.0131651090261448,"Low"
"5733","12238000010150000000",0.0289634547919012,"Low"
"5734","12238000010170000000",0.00834810841182201,"Low"
"5735","12238000010240000000",0.00207585673141,"Low"
"5736","12238000010250000000",0.00623205291270609,"Low"
"5737","12238000010260000000",0.00552399933929721,"Low"
"5738","12238000010340000000",0.00487042556732937,"Low"
"5739","12238000010350000000",0.00083467740044534,"Low"
"5740","12238000010360010000",0.00144121777259845,"Low"
"5741","12238000010370000000",0.184352771543624,"Mid"
"5742","12238000010510000000",1.61126677013093e-05,"Low"
"5743","12238000010520000000",0.00473720866108578,"Low"
"5744","12239000010020010000",0.964373024157333,"High"
"5745","12239000010030050000",0.307880024886032,"Mid"
"5746","12239000010040010000",0.00259005726104841,"Low"
"5747","12239000010070000000",0.00653590867593878,"Low"
"5748","12239000010100010000",0.961965544750999,"High"
"5750","12239000010110000000",0.981897247823491,"High"
"5751","12239000010120000000",0.0423754153005482,"Low"
"5752","12239000010140000000",0.00983118213904023,"Low"
"5753","12239000010160000000",0.0393727780597688,"Low"
"5754","12240000010510000000",0.0667786962160045,"Low"
"5755","12240000010520000000",0.247283858680792,"Mid"
"5756","12240000010530010000",0.000434105967429228,"Low"
"5757","12240000020450000000",0.000229047850211301,"Low"
"5758","12241000010060000000",0.704674978960518,"High"
"5759","1224100001012001NHOM",0.0324910593761151,"Low"
"5760","12241000010150000000",0.0802300332607874,"Low"
"5761","12241000010200010000",0.0013518651278982,"Low"
"5762","12241000010230010000",0.110869776749068,"Mid"
"5763","12241000010390000000",0.00256673993914914,"Low"
"5764","12241000010400000000",0.860882320137898,"High"
"5765","12241000020150000000",0.00358270490496044,"Low"
"5766","12241000020270000000",0.00841273720066667,"Low"
"5767","12241000020300010000",0.013501882757672,"Low"
"5768","12241000020310000000",0.00875960514563329,"Low"
"5769","12241000020320010000",0.0102551767580835,"Low"
"5770","12241000020410000000",0.0207680975135718,"Low"
"5771","12241000020440010000",0.756001010206069,"High"
"5772","12241000020450000000",0.058754487442395,"Low"
"5773","12241000020460000000",0.00769003535107564,"Low"
"5774","12241000020480000000",0.00131959373738613,"Low"
"5775","12241000020620000000",0.00685032584100355,"Low"
"5776","12241000020630000000",0.00921177922412799,"Low"
"5777","12241000020640000000",0.00290071207683044,"Low"
"5778","12241000020650000000",0.00553383360434631,"Low"
"5779","12241000020670000000",0.00532312974075343,"Low"
"5780","12243000010360010000",0.00589554202216911,"Low"
"5781","12245000010010000000",0.010308559653141,"Low"
"5782","12245000010020000000",0.0490024793323157,"Low"
"5783","12245000010070000000",0.0977734675981601,"Low"
"5784","12245000010080000000",0.0300901868241952,"Low"
"5785","12245000010110000000",0.0225208621824816,"Low"
"5786","12245000010120000000",0.00630488296914856,"Low"
"5787","12245000010130000000",0.00322320162859585,"Low"
"5788","12245000010140000000",0.088215536398722,"Low"
"5789","12245000010160000000",0.130085453598677,"Mid"
"5790","12245000010170000000",0.046753468817284,"Low"
"5791","12245000010180000000",0.00413278368897496,"Low"
"5792","12245000010210000000",0.012755425106168,"Low"
"5793","12245000010220000000",0.00688074059751055,"Low"
"5794","12245000010230000000",0.00124902041151075,"Low"
"5795","12245000010270000000",0.00385402958975962,"Low"
"5796","12245000010290000000",0.0272595839837886,"Low"
"5797","12245000010320000000",0.0243426842991112,"Low"
"5798","12245000010340000000",0.000245869567110807,"Low"
"5799","12245000010450000000",0.847132155486294,"High"
"5800","12245000010670000000",0.00770145624470188,"Low"
"5801","12245000020010000000",0.107684234720276,"Mid"
"5802","12245000020020000000",0.121570758698467,"Mid"
"5803","12245000020030000000",0.0110377780304653,"Low"
"5804","12245000020040000000",0.0159691754844186,"Low"
"5805","12245000020050000000",0.0481409194618036,"Low"
"5806","12245000020060000000",0.814434031255573,"High"
"5807","12245000020070000000",0.95699481894656,"High"
"5808","12245000020080000000",0.00827619298453254,"Low"
"5809","12245000020090000000",0.0633017840520317,"Low"
"5810","12245000020100000000",0.0996667079299817,"Low"
"5811","12245000020110000000",0.0144520994274013,"Low"
"5812","12245000020120000000",0.000686462926577069,"Low"
"5813","12245000020130000000",0.00511344124314735,"Low"
"5814","12245000020140000000",0.0529776951599642,"Low"
"5815","12245000020150000000",0.13123077640216,"Mid"
"5816","12245000020160000000",0.000359939786200535,"Low"
"5817","12245000020180010000",0.00948726198211873,"Low"
"5818","12245000020190020000",0.00331619212629906,"Low"
"5819","12245000020200000000",0.0074951687568967,"Low"
"5820","12245000020350010000",0.000146788679495302,"Low"
"5821","12245000020360000000",0.00164585529657634,"Low"
"5822","12245000020370000000",0.0141261574793941,"Low"
"5823","12245000020380000000",0.000893364803357061,"Low"
"5824","12245000020550000000",0.00243596126884382,"Low"
"5825","12245000020620000000",0.0707933423416283,"Low"
"5826","12245000020680000000",0.181605771079932,"Mid"
"5827","12246000010070010000",0.0981440682005469,"Low"
"5828","12246000010590010000",0.126962713504554,"Mid"
"5829","12246000010600000000",0.00559903849637824,"Low"
"5830","12246000010610000000",0.0074206110414282,"Low"
"5831","12246000010640000000",0.0372395760273154,"Low"
"5832","12246000010660000000",0.0135172547134705,"Low"
"5833","12246000010670000000",0.0137426133948611,"Low"
"5834","12246000010680000000",0.436348949234066,"Mid"
"5835","12246000010690000000",0.849743650234849,"High"
"5836","12246000010700000000",0.35787525719887,"Mid"
"5837","12246000010710000000",0.26955084993195,"Mid"
"5838","12246000010720000000",0.215427281748066,"Mid"
"5839","12246000010730000000",0.00423980720670855,"Low"
"5840","12246000010740000000",0.00379813259018224,"Low"
"5841","12246000010750000000",0.0316872965634506,"Low"
"5842","12246000010760010000",0.0395879510225797,"Low"
"5843","12247000010010000000",0.746814198498557,"High"
"5844","12247000010020000000",0.067552654449433,"Low"
"5845","12247000010050001416",0.014203663792921,"Low"
"5846","12247000010050001418",0.014203663792921,"Low"
"5847","12247000010060000000",0.00528555309185513,"Low"
"5848","12247000010140020000",0.995429512793895,"High"
"5850","12247000020030000000",0.0825924598493925,"Low"
"5851","12247000020050000000",0.0230663159934301,"Low"
"5852","12247000020250000000",0.000423765926999867,"Low"
"5853","12247000020340000000",0.94088910598034,"High"
"5854","12248000010010000000",0.867308531824139,"High"
"5855","12248000010020000000",0.171922572143926,"Mid"
"5856","12248000010030000000",0.966046560308984,"High"
"5857","12248000010050000000",0.612385505102103,"High"
"5858","12248000010070020000",0.861354875918967,"High"
"5859","12248000010130000000",0.318718310271258,"Mid"
"5860","12248000010140000000",0.0424580684231425,"Low"
"5861","12248000010170010000",8.99769330365816e-05,"Low"
"5862","12248000010180000000",1.01722452159755e-07,"Low"
"5863","12248000010210000000",0.951541722730417,"High"
"5864","12248000010240000000",0.0260341003365357,"Low"
"5865","12248000010250000000",0.0318557035428446,"Low"
"5866","12248000010260000000",0.0227133080073141,"Low"
"5867","12248000010390000000",0.0203780253962131,"Low"
"5868","12249000010010020000",0.0420932575321763,"Low"
"5869","12249000010020000000",0.0221021860740651,"Low"
"5870","12249000010380000000",0.135586302325591,"Mid"
"5871","12249000010390000000",0.000318847242029958,"Low"
"5872","12249000010600000000",0.000998987089149105,"Low"
"5873","12249000010610000000",0.000215335237347913,"Low"
"5874","12249000010620000000",0.00100742666490864,"Low"
"5875","12249000010640000000",0.00110103482860821,"Low"
"5876","12249000010650000000",0.00164519363725459,"Low"
"5877","12249000010660000000",0.000197325082949943,"Low"
"5878","12249000010670000000",0.000339011024353078,"Low"
"5879","12249000010680000000",0.00260124828985409,"Low"
"5880","12249000010710000000",0.0029165839389892,"Low"
"5881","12249000010750000000",0.0156688128769429,"Low"
"5882","12249000010760000000",1.31234203308695e-05,"Low"
"5883","12249000010780010000",0.0116930048558512,"Low"
"5884","12249000010790000000",0.148925448543882,"Mid"
"5885","12250000010020000000",0.00665425578512604,"Low"
"5886","12250000010070010000",0.080330185453675,"Low"
"5887","12250000010870020000",0.0197474352007576,"Low"
"5888","12250000010880030000",0.0227430085694047,"Low"
"5889","12250000010880040000",0.028607706189258,"Low"
"5890","12250000010890000000",0.00114377083938491,"Low"
"5891","12253000010100000000",0.00236539777540868,"Low"
"5892","12253000010150010000",0.00274593480114261,"Low"
"5893","12253000010540000000",5.79789986597761e-05,"Low"
"5894","12253000020300000000",0.0351830408788966,"Low"
"5895","12253000020330000000",0.00298874559879667,"Low"
"5896","12253000020640000000",9.61778184355125e-05,"Low"
"5897","12253000020670000000",0.00019078565003699,"Low"
"5898","12253000020690000000",0.000308532638953638,"Low"
"5899","12253000020930000000",4.72219644562921e-05,"Low"
"5900","12253000030300000000",0.00617408030406769,"Low"
"5901","12253000030340000000",0.00688824449869216,"Low"
"5902","12254000010030000000",0.00379166266300818,"Low"
"5903","12254000010080000000",0.000848956787087627,"Low"
"5904","12254000010090000000",0.000611555781867333,"Low"
"5905","12254000020070000000",0.00709343103485496,"Low"
"5906","12254000020320000000",0.00282905734897926,"Low"
"5907","12254000020400000000",0.00187926728927123,"Low"
"5908","12255000010050000000",0.0120005246464274,"Low"
"5909","12255000010070000000",0.817610981575316,"High"
"5910","12255000010090000000",0.298754520649745,"Mid"
"5911","12255000010160010000",0.0224924498589319,"Low"
"5912","12255000010210000000",0.0104838755923139,"Low"
"5913","12255000010220000000",0.14757701600083,"Mid"
"5914","12255000010350000000",0.00395748234202949,"Low"
